TimePeriod,GeoType,GeoID,GeoRank,Geography,Number,Percent
2016-20,UHF42,103,4,Fordham - Bronx Pk,"64,701",65.9
2016-20,UHF42,104,4,Pelham - Throgs Neck,"54,392",46.7
2016-20,UHF42,105,4,Crotona -Tremont,"38,857",51.9
2016-20,UHF42,106,4,High Bridge - Morrisania,"35,365",43.5
2016-20,UHF42,107,4,Hunts Point - Mott Haven,"19,242",37.2
2016-20,UHF42,201,4,Greenpoint,"31,426",49.4
2016-20,UHF42,202,4,Downtown - Heights - Slope,"74,799",62.7
2016-20,UHF42,203,4,Bedford Stuyvesant - Crown Heights,"98,333",64.4
2016-20,UHF42,204,4,East New York,"37,357",49.0
2016-20,UHF42,205,4,Sunset Park,"26,720",67.2
2016-20,UHF42,206,4,Borough Park,"70,122",62.4
2016-20,UHF42,207,4,East Flatbush - Flatbush,"88,007",71.6
2016-20,UHF42,208,4,Canarsie - Flatlands,"32,625",41.8
2016-20,UHF42,209,4,Bensonhurst - Bay Ridge,"53,942",64.9
2016-20,UHF42,210,4,Coney Island - Sheepshead Bay,"59,088",49.5
2016-20,UHF42,211,4,Williamsburg - Bushwick,"46,937",53.3
2016-20,UHF42,301,4,Washington Heights,"75,488",74.1
2016-20,UHF42,302,4,Central Harlem - Morningside Heights,"38,804",48.1
2016-20,UHF42,303,4,East Harlem,"14,057",27.7
2016-20,UHF42,304,4,Upper West Side,"78,414",61.2
2016-20,UHF42,305,4,Upper East Side,"53,012",39.0
2016-20,UHF42,306,4,Chelsea - Clinton,"44,593",40.8
2016-20,UHF42,307,4,Gramercy Park - Murray Hill,"32,521",35.7
2016-20,UHF42,308,4,Greenwich Village - SoHo,"34,514",68.5
2016-20,UHF42,309,4,Union Square - Lower East Side,"53,554",54.8
2016-20,UHF42,310,4,Lower Manhattan,"11,369",32.7
2016-20,UHF42,401,4,Long Island City - Astoria,"60,913",54.6
2016-20,UHF42,402,4,West Queens,"74,863",45.9
2016-20,UHF42,403,4,Flushing - Clearview,"37,538",37.6
2016-20,UHF42,404,4,Bayside - Little Neck,"11,829",32.9
2016-20,UHF42,405,4,Ridgewood - Forest Hills,"59,282",54.7
2016-20,UHF42,406,4,Fresh Meadows,"13,479",37.1
2016-20,UHF42,407,4,Southwest Queens,"54,073",60.0
2016-20,UHF42,408,4,Jamaica,"45,777",44.5
2016-20,UHF42,409,4,Southeast Queens,"48,947",47.7
2016-20,UHF42,410,4,Rockaways,"11,823",24.9
2016-20,UHF42,501,4,Port Richmond,"11,761",45.2
2016-20,UHF42,502,4,Stapleton - St. George,"15,574",31.3
2016-20,UHF42,503,4,Willowbrook,"4,292",12.9
2016-20,UHF42,504,4,South Beach - Tottenville,"9,534",13.3
2016-20,Borough,1,1,Bronx,"254,656",47.7
2016-20,Borough,2,1,Brooklyn,"619,356",58.7
2016-20,Borough,3,1,Manhattan,"438,361",49.5
2016-20,Borough,4,1,Queens,"402,690",46.6
2016-20,Borough,5,1,Staten Island,"41,161",22.8
2016-20,Citywide,1,0,New York City,"1,756,224",49.9
2015-19,NTA2010,501,8,Claremont-Bathgate,"4,092",34.9
2015-19,NTA2010,503,8,Eastchester-Edenwald-Baychester,"4,906",38.7
2015-19,NTA2010,505,8,Bedford Park-Fordham North,"16,163",77.9
2015-19,NTA2010,506,8,Belmont,"6,303",64.4
2015-19,NTA2010,507,8,Bronxdale,"7,666",51.0
2015-19,NTA2010,508,8,West Farms-Bronx River,"6,313",49.0
2015-19,NTA2010,509,8,Soundview-Castle Hill-Clason Point-Harding Park,"5,033",24.7
2015-19,NTA2010,510,8,Pelham Bay-Country Club-City Island,"5,463",45.4
2015-19,NTA2010,513,8,Co-op City,"1,170",5.8
2015-19,NTA2010,514,8,East Concourse-Concourse Village,"14,293",60.1
2015-19,NTA2010,517,8,East Tremont,"6,450",39.4
2015-19,NTA2010,522,8,North Riverdale-Fieldston-Riverdale,"3,597",30.0
2015-19,NTA2010,526,8,Highbridge,"8,120",56.2
2015-19,NTA2010,527,8,Hunts Point,"5,248",54.7
2015-19,NTA2010,528,8,Van Cortlandt Village,"11,642",61.1
2015-19,NTA2010,529,8,Spuyten Duyvil-Kingsbridge,"5,133",36.4
2015-19,NTA2010,530,8,Kingsbridge Heights,"7,784",66.4
2015-19,NTA2010,531,8,Allerton-Pelham Gardens,"4,396",43.8
2015-19,NTA2010,533,8,Longwood,"4,456",44.9
2015-19,NTA2010,534,8,Melrose South-Mott Haven North,"4,311",28.0
2015-19,NTA2010,535,8,Morrisania-Melrose,"5,861",37.2
2015-19,NTA2010,536,8,University Heights-Morris Heights,"11,770",58.3
2015-19,NTA2010,537,8,Van Nest-Morris Park-Westchester Square,"6,257",60.8
2015-19,NTA2010,539,8,Mott Haven-Port Morris,"6,417",31.5
2015-19,NTA2010,540,8,Fordham South,"7,108",75.3
2015-19,NTA2010,541,8,Mount Hope,"12,362",66.8
2015-19,NTA2010,543,8,Norwood,"10,457",68.3
2015-19,NTA2010,544,8,Williamsbridge-Olinville,"11,510",47.7
2015-19,NTA2010,546,8,Parkchester,"9,892",74.3
2015-19,NTA2010,549,8,Pelham Parkway,"6,384",54.4
2015-19,NTA2010,552,8,Schuylerville-Throgs Neck-Edgewater Park,"6,836",38.4
2015-19,NTA2010,555,8,Soundview-Bruckner,"6,040",48.3
2015-19,NTA2010,559,8,Westchester-Unionport,"4,896",49.4
2015-19,NTA2010,562,8,Woodlawn-Wakefield,"9,017",55.7
2015-19,NTA2010,563,8,West Concourse,"10,121",73.4
2015-19,NTA2010,575,8,Crotona Park East,"3,053",35.7
2015-19,NTA2010,4709,8,Brooklyn Heights-Cobble Hill,"8,553",68.7
2015-19,NTA2010,4717,8,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,"12,242",44.0
2015-19,NTA2010,4719,8,Brighton Beach,"8,457",54.2
2015-19,NTA2010,4721,8,Seagate-Coney Island,"3,291",26.0
2015-19,NTA2010,4723,8,West Brighton,767,8.6
2015-19,NTA2010,4725,8,Homecrest,"10,329",59.5
2015-19,NTA2010,4726,8,Gravesend,"4,366",35.1
2015-19,NTA2010,4727,8,Bath Beach,"7,432",61.1
2015-19,NTA2010,4728,8,Bensonhurst West,"23,062",72.7
2015-19,NTA2010,4729,8,Bensonhurst East,"16,478",69.7
2015-19,NTA2010,4730,8,Dyker Heights,"11,399",72.5
2015-19,NTA2010,4731,8,Bay Ridge,"25,121",67.4
2015-19,NTA2010,4732,8,Sunset Park West,"12,012",68.5
2015-19,NTA2010,4733,8,Carroll Gardens-Columbia Street-Red Hook,"13,905",70.6
2015-19,NTA2010,4734,8,Sunset Park East,"13,981",68.7
2015-19,NTA2010,4735,8,Stuyvesant Heights,"20,429",66.8
2015-19,NTA2010,4737,8,Park Slope-Gowanus,"25,843",77.7
2015-19,NTA2010,4738,8,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,"8,718",39.2
2015-19,NTA2010,4740,8,Windsor Terrace,"6,475",66.5
2015-19,NTA2010,4741,8,Kensington-Ocean Parkway,"7,805",62.2
2015-19,NTA2010,4742,8,Flatbush,"29,534",71.7
2015-19,NTA2010,4743,8,Midwood,"13,236",66.6
2015-19,NTA2010,4744,8,Madison,"11,301",71.0
2015-19,NTA2010,4745,8,Georgetown-Marine Park-Bergen Beach-Mill Basin,"7,464",42.6
2015-19,NTA2010,4746,8,Ocean Parkway South,"4,356",58.3
2015-19,NTA2010,4750,8,Canarsie,"12,176",38.5
2015-19,NTA2010,4758,8,Flatlands,"13,395",54.2
2015-19,NTA2010,4760,8,Prospect Lefferts Gardens-Wingate,"22,191",73.5
2015-19,NTA2010,4761,8,Crown Heights North,"36,323",72.6
2015-19,NTA2010,4763,8,Crown Heights South,"11,238",69.0
2015-19,NTA2010,4764,8,Prospect Heights,"7,816",74.3
2015-19,NTA2010,4768,8,Fort Greene,"8,169",54.6
2015-19,NTA2010,4769,8,Clinton Hill,"11,868",64.6
2015-19,NTA2010,4772,8,Williamsburg,"3,939",45.3
2015-19,NTA2010,4773,8,North Side-South Side,"11,454",41.3
2015-19,NTA2010,4775,8,Bedford,"17,618",58.5
2015-19,NTA2010,4776,8,Greenpoint,"12,156",69.3
2015-19,NTA2010,4777,8,Bushwick North,"14,548",68.7
2015-19,NTA2010,4778,8,Bushwick South,"16,252",54.0
2015-19,NTA2010,4779,8,Ocean Hill,"9,085",59.9
2015-19,NTA2010,4781,8,Brownsville,"10,083",41.5
2015-19,NTA2010,4782,8,East New York,"14,130",35.5
2015-19,NTA2010,4783,8,Cypress Hills-City Line,"12,909",75.6
2015-19,NTA2010,4785,8,East New York (Pennsylvania Ave),"5,443",45.4
2015-19,NTA2010,4788,8,Borough Park,"16,992",59.4
2015-19,NTA2010,4790,8,East Williamsburg,"7,344",42.5
2015-19,NTA2010,4791,8,East Flatbush-Farragut,"14,366",70.6
2015-19,NTA2010,4793,8,Starrett City,365,5.3
2015-19,NTA2010,4795,8,Erasmus,"8,628",73.1
2015-19,NTA2010,4796,8,Rugby-Remsen Village,"16,364",70.2
2015-19,NTA2010,6101,8,Marble Hill-Inwood,"14,008",68.2
2015-19,NTA2010,6103,8,Central Harlem North-Polo Grounds,"15,484",38.5
2015-19,NTA2010,6104,8,Hamilton Heights,"17,358",81.0
2015-19,NTA2010,6106,8,Manhattanville,"5,819",65.1
2015-19,NTA2010,6109,8,Morningside Heights,"14,822",67.4
2015-19,NTA2010,6111,8,Central Harlem South,"11,684",51.9
2015-19,NTA2010,6112,8,Upper West Side,"53,456",70.8
2015-19,NTA2010,6113,8,Hudson Yards-Chelsea-Flatiron-Union Square,"21,717",43.0
2015-19,NTA2010,6114,8,Lincoln Square,"16,663",39.3
2015-19,NTA2010,6115,8,Clinton,"13,668",38.6
2015-19,NTA2010,6117,8,Midtown-Midtown South,"9,938",43.1
2015-19,NTA2010,6119,8,Turtle Bay-East Midtown,"13,201",35.2
2015-19,NTA2010,6120,8,Murray Hill-Kips Bay,"8,127",26.0
2015-19,NTA2010,6121,8,Gramercy,"7,419",44.0
2015-19,NTA2010,6122,8,East Village,"16,303",67.5
2015-19,NTA2010,6123,8,West Village,"27,088",64.0
2015-19,NTA2010,6124,8,SoHo-TriBeCa-Civic Center-Little Italy,"14,431",60.0
2015-19,NTA2010,6125,8,Battery Park City-Lower Manhattan,"9,130",33.3
2015-19,NTA2010,6127,8,Chinatown,"13,004",65.2
2015-19,NTA2010,6128,8,Lower East Side,"13,147",39.0
2015-19,NTA2010,6131,8,Lenox Hill-Roosevelt Island,"14,310",28.3
2015-19,NTA2010,6132,8,Yorkville,"15,542",33.0
2015-19,NTA2010,6133,8,East Harlem South,"7,221",26.6
2015-19,NTA2010,6134,8,East Harlem North,"9,101",33.6
2015-19,NTA2010,6135,8,Washington Heights North,"20,548",73.3
2015-19,NTA2010,6136,8,Washington Heights South,"24,325",74.6
2015-19,NTA2010,6140,8,Upper East Side-Carnegie Hill,"22,394",60.6
2015-19,NTA2010,6150,8,Stuyvesant Town-Cooper Village,"7,651",70.2
2015-19,NTA2010,8101,8,South Jamaica,"5,813",43.6
2015-19,NTA2010,8102,8,Springfield Gardens North,"1,899",17.0
2015-19,NTA2010,8103,8,Springfield Gardens South-Brookville,"2,169",34.8
2015-19,NTA2010,8105,8,Rosedale,"2,334",28.0
2015-19,NTA2010,8106,8,Jamaica Estates-Holliswood,"4,468",43.9
2015-19,NTA2010,8107,8,Hollis,"4,123",61.2
2015-19,NTA2010,8108,8,St. Albans,"9,462",56.0
2015-19,NTA2010,8110,8,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,"5,197",38.5
2015-19,NTA2010,8112,8,Hammels-Arverne-Edgemere,"3,183",20.5
2015-19,NTA2010,8115,8,Far Rockaway-Bayswater,"4,497",24.5
2015-19,NTA2010,8117,8,Forest Hills,"19,010",44.5
2015-19,NTA2010,8118,8,Rego Park,"5,585",41.6
2015-19,NTA2010,8119,8,Glendale,"9,624",73.6
2015-19,NTA2010,8120,8,Ridgewood,"19,149",71.7
2015-19,NTA2010,8121,8,Middle Village,"7,578",47.4
2015-19,NTA2010,8122,8,Flushing,"10,315",34.8
2015-19,NTA2010,8123,8,College Point,"4,569",54.5
2015-19,NTA2010,8125,8,Corona,"4,566",25.8
2015-19,NTA2010,8126,8,North Corona,"5,575",43.0
2015-19,NTA2010,8127,8,East Elmhurst,"5,091",67.4
2015-19,NTA2010,8128,8,Jackson Heights,"21,117",51.8
2015-19,NTA2010,8129,8,Elmhurst,"10,957",37.4
2015-19,NTA2010,8130,8,Maspeth,"7,315",61.1
2015-19,NTA2010,8131,8,Hunters Point-Sunnyside-West Maspeth,"18,565",50.6
2015-19,NTA2010,8133,8,Cambria Heights,"3,926",60.3
2015-19,NTA2010,8134,8,Queens Village,"11,289",68.9
2015-19,NTA2010,8135,8,Briarwood-Jamaica Hills,"5,475",36.5
2015-19,NTA2010,8137,8,Kew Gardens Hills,"5,986",41.8
2015-19,NTA2010,8138,8,Pomonok-Flushing Heights-Hillcrest,"4,310",33.7
2015-19,NTA2010,8141,8,Fresh Meadows-Utopia,"3,399",48.3
2015-19,NTA2010,8142,8,Oakland Gardens,"3,218",26.7
2015-19,NTA2010,8143,8,Bellerose,"4,392",50.0
2015-19,NTA2010,8144,8,Glen Oaks-Floral Park-New Hyde Park,"2,712",27.9
2015-19,NTA2010,8145,8,Douglas Manor-Douglaston-Little Neck,"2,808",27.1
